"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041912","COLFAX, CA US","1991-01-26",,,"0.00","0.0","0.0","61","31","56"
"USC00041912","COLFAX, CA US","1991-01-27",,,"0.00","0.0","0.0","56","26","54"
"USC00041912","COLFAX, CA US","1991-01-28",,,"0.00","0.0","0.0","57","27","53"
"USC00041912","COLFAX, CA US","1991-01-29",,,"0.00","0.0","0.0","64","28","55"
"USC00041912","COLFAX, CA US","1991-01-30",,,"0.00","0.0","0.0","60","29","56"
"USC00041912","COLFAX, CA US","1991-01-31",,,"0.00","0.0","0.0","60","29","56"
"USC00041912","COLFAX, CA US","1991-02-01",,,"0.00","0.0","0.0","62","33","58"
"USC00041912","COLFAX, CA US","1991-02-02",,,"1.96","0.0","0.0","55","37","51"
"USC00041912","COLFAX, CA US","1991-02-03",,,"0.04","0.0","0.0","59","41","59"
"USC00041912","COLFAX, CA US","1991-02-04",,,"0.03","0.0","0.0","54","39","51"
"USC00041912","COLFAX, CA US","1991-02-05",,,"1.41","0.0","0.0","57","35","52"
"USC00041912","COLFAX, CA US","1991-02-06",,,"0.00","0.0","0.0","57","40","55"
"USC00041912","COLFAX, CA US","1991-02-07",,,"0.00","0.0","0.0","60","39","59"
"USC00041912","COLFAX, CA US","1991-02-08",,,"0.00","0.0","0.0","68","41","63"
"USC00041912","COLFAX, CA US","1991-02-09",,,"0.00","0.0","0.0","72","37","69"
"USC00041912","COLFAX, CA US","1991-02-10",,,"0.00","0.0","0.0","70","40","65"
"USC00041912","COLFAX, CA US","1991-02-11",,,"0.00","0.0","0.0","71","41","68"
"USC00041912","COLFAX, CA US","1991-02-12",,,"0.00","0.0","0.0","69","39","60"
"USC00041912","COLFAX, CA US","1991-02-13",,,"0.00","0.0","0.0","70","42","65"
"USC00041912","COLFAX, CA US","1991-02-14",,,"0.00","0.0","0.0","71","58","66"
"USC00041912","COLFAX, CA US","1991-02-15",,,"0.00","0.0","0.0","71","56","62"
"USC00041912","COLFAX, CA US","1991-02-16",,,"0.00","0.0","0.0","72","60","60"
"USC00041912","COLFAX, CA US","1991-02-17",,,"0.00","0.0","0.0","69","50","58"
"USC00041912","COLFAX, CA US","1991-02-18",,,"0.00","0.0","0.0","66","43","64"
"USC00041912","COLFAX, CA US","1991-02-19",,,"0.00","0.0","0.0","68","40","68"
"USC00041912","COLFAX, CA US","1991-02-20",,,"0.00","0.0","0.0","73","39","68"
"USC00041912","COLFAX, CA US","1991-02-21",,,"0.00","0.0","0.0","68","43","63"
"USC00041912","COLFAX, CA US","1991-02-22",,,"0.00","0.0","0.0","65","39","59"
"USC00041912","COLFAX, CA US","1991-02-23",,,"0.00","0.0","0.0","74","36","67"
"USC00041912","COLFAX, CA US","1991-02-24",,,"0.00","0.0","0.0","73","37","71"
"USC00041912","COLFAX, CA US","1991-02-25",,,"0.00","0.0","0.0","74","45","72"
"USC00041912","COLFAX, CA US","1991-02-26",,,"0.00","0.0","0.0","74","43","68"
"USC00041912","COLFAX, CA US","1991-02-27",,,"0.00","0.0","0.0","68","43","57"
"USC00041912","COLFAX, CA US","1991-02-28",,,"0.98","0.0","0.0","57","44","48"
"USC00041912","COLFAX, CA US","1991-03-01",,,"3.67","0.0","0.0","48","35","44"
"USC00041912","COLFAX, CA US","1991-03-02",,,"1.05","0.0","0.0","47","35","45"
"USC00041912","COLFAX, CA US","1991-03-03",,,"1.77","0.0","0.0","49","43","49"
"USC00041912","COLFAX, CA US","1991-03-04",,,"2.02","0.0","0.0","54","47","53"
"USC00041912","COLFAX, CA US","1991-03-05",,,"0.07","0.0","0.0","53","36","46"
"USC00041912","COLFAX, CA US","1991-03-06",,,"0.00","0.0","0.0","53","38","53"
"USC00041912","COLFAX, CA US","1991-03-07",,,"0.00","0.0","0.0","57","39","55"
"USC00041912","COLFAX, CA US","1991-03-08",,,"0.00","0.0","0.0","62","39","57"
"USC00041912","COLFAX, CA US","1991-03-09",,,"0.00","0.0","0.0","58","38","57"
"USC00041912","COLFAX, CA US","1991-03-10",,,"0.38","0.0","0.0","46","29","45"
"USC00041912","COLFAX, CA US","1991-03-11",,,"0.45","0.0","0.0","41","36","41"
"USC00041912","COLFAX, CA US","1991-03-12",,,"0.93","0.0","0.0","44","35","41"
"USC00041912","COLFAX, CA US","1991-03-13",,,"1.91","0.0","0.0","39","32","39"
"USC00041912","COLFAX, CA US","1991-03-14",,,"0.11","0.0","0.0","41","28","34"
"USC00041912","COLFAX, CA US","1991-03-15",,,"0.54","0.0","0.0","49","28","49"
"USC00041912","COLFAX, CA US","1991-03-16",,,"0.00","0.0","0.0","50","32","47"
"USC00041912","COLFAX, CA US","1991-03-17",,,"0.16","0.0","0.0","48","32","42"
"USC00041912","COLFAX, CA US","1991-03-18",,,"0.35","0.0","0.0","49","35","47"
"USC00041912","COLFAX, CA US","1991-03-19",,,"0.22","0.0","0.0","48","36","43"
"USC00041912","COLFAX, CA US","1991-03-20",,,"0.58","0.0","0.0","45","32","42"
"USC00041912","COLFAX, CA US","1991-03-21",,,"0.00","0.0","0.0","51","31","47"
"USC00041912","COLFAX, CA US","1991-03-22",,,"0.00","0.0","0.0","52","31","49"
"USC00041912","COLFAX, CA US","1991-03-23",,,"0.32","0.0","0.0","49","38","43"
"USC00041912","COLFAX, CA US","1991-03-24",,,"2.06","0.0","0.0","44","32","34"
"USC00041912","COLFAX, CA US","1991-03-25",,,"1.54","0.0","0.0","43","31","40"
"USC00041912","COLFAX, CA US","1991-03-26",,,"0.78","0.0","0.0","41","31","40"
"USC00041912","COLFAX, CA US","1991-03-27",,,"0.26","0.0","0.0","59","27","58"
"USC00041912","COLFAX, CA US","1991-03-28",,,"0.00","0.0","0.0","60","30","59"
"USC00041912","COLFAX, CA US","1991-03-29",,,"0.00","0.0","0.0","70","34","69"
"USC00041912","COLFAX, CA US","1991-03-30",,,"0.00","0.0","0.0","69","36","67"
"USC00041912","COLFAX, CA US","1991-03-31",,,"0.00","0.0","0.0","70","41","61"
"USC00041912","COLFAX, CA US","1991-05-01",,,"0.02","0.0","0.0","60","39","52"
"USC00041912","COLFAX, CA US","1991-05-02",,,"0.02","0.0","0.0","55","41","49"
"USC00041912","COLFAX, CA US","1991-05-03",,,"0.00","0.0","0.0","69","32","69"
"USC00041912","COLFAX, CA US","1991-05-04",,,"0.00","0.0","0.0","71","39","71"
"USC00041912","COLFAX, CA US","1991-05-05",,,"0.00","0.0","0.0","75","41","75"
"USC00041912","COLFAX, CA US","1991-05-06",,,"0.00","0.0","0.0","71","45","72"
"USC00041912","COLFAX, CA US","1991-05-07",,,"0.03","0.0","0.0","77","49","74"
"USC00041912","COLFAX, CA US","1991-05-08",,,"0.04","0.0","0.0","76","48","59"
"USC00041912","COLFAX, CA US","1991-05-09",,,"0.33","0.0","0.0","67","35","51"
"USC00041912","COLFAX, CA US","1991-05-10",,,"0.00","0.0","0.0","65","37","60"
"USC00041912","COLFAX, CA US","1991-05-11",,,"0.00","0.0","0.0","66","38","61"
"USC00041912","COLFAX, CA US","1991-05-12",,,"0.00","0.0","0.0","68","40","64"
"USC00041912","COLFAX, CA US","1991-05-13",,,"0.34","0.0","0.0","68","38","47"
"USC00041912","COLFAX, CA US","1991-05-14",,,"0.04","0.0","0.0","73","35","71"
"USC00041912","COLFAX, CA US","1991-05-15",,,"0.00","0.0","0.0","75","37","73"
"USC00041912","COLFAX, CA US","1991-05-16",,,"0.00","0.0","0.0","75","51","64"
"USC00041912","COLFAX, CA US","1991-05-17",,,"0.66","0.0","0.0","69","39","45"
"USC00041912","COLFAX, CA US","1991-05-18",,,"0.44","0.0","0.0","50","34","47"
"USC00041912","COLFAX, CA US","1991-05-19",,,"0.00","0.0","0.0","65","37","63"
"USC00041912","COLFAX, CA US","1991-05-20",,,"0.00","0.0","0.0","65","42","60"
"USC00041912","COLFAX, CA US","1991-05-21",,,"0.28","0.0","0.0","77","42","75"
"USC00041912","COLFAX, CA US","1991-05-22",,,"0.00","0.0","0.0","79","52","77"
"USC00041912","COLFAX, CA US","1991-05-23",,,"0.00","0.0","0.0","84","54","84"
"USC00041912","COLFAX, CA US","1991-05-24",,,"0.00","0.0","0.0","86","56","86"
"USC00041912","COLFAX, CA US","1991-05-25",,,"0.00","0.0","0.0","83","46","82"
"USC00041912","COLFAX, CA US","1991-05-26",,,"0.00","0.0","0.0","82","45","82"
"USC00041912","COLFAX, CA US","1991-05-27",,,"0.00","0.0","0.0","78","50","78"
"USC00041912","COLFAX, CA US","1991-05-28",,,"0.00","0.0","0.0","77","49","77"
"USC00041912","COLFAX, CA US","1991-05-29",,,"0.00","0.0","0.0","58","46","58"
"USC00041912","COLFAX, CA US","1991-05-30",,,"0.50","0.0","0.0","60","45","60"
"USC00041912","COLFAX, CA US","1991-05-31",,,"0.00","0.0","0.0","76","43","75"
"USC00041912","COLFAX, CA US","1991-06-01",,,"0.00","0.0","0.0","83","40","83"
"USC00041912","COLFAX, CA US","1991-06-02",,,"0.00","0.0","0.0","86","42","86"
"USC00041912","COLFAX, CA US","1991-06-03",,,"0.00","0.0","0.0","85","41","84"
"USC00041912","COLFAX, CA US","1991-06-04",,,"0.00","0.0","0.0","84","40","84"
"USC00041912","COLFAX, CA US","1991-06-05",,,"0.00","0.0","0.0","82","46","81"
"USC00041912","COLFAX, CA US","1991-06-06",,,"0.00","0.0","0.0","80","47","75"
"USC00041912","COLFAX, CA US","1991-06-07",,,"0.00","0.0","0.0","83","50","82"
"USC00041912","COLFAX, CA US","1991-06-08",,,"0.00","0.0","0.0","86","61","85"
"USC00041912","COLFAX, CA US","1991-06-09",,,"0.00","0.0","0.0","89","59","88"
"USC00041912","COLFAX, CA US","1991-06-10",,,"0.00","0.0","0.0","91","61","90"
"USC00041912","COLFAX, CA US","1991-06-11",,,"0.00","0.0","0.0","91","61","90"
"USC00041912","COLFAX, CA US","1991-06-12",,,"0.00","0.0","0.0","90","62","81"
"USC00041912","COLFAX, CA US","1991-06-13",,,"0.00","0.0","0.0","82","53","78"
"USC00041912","COLFAX, CA US","1991-06-14",,,"0.00","0.0","0.0","80","56","79"
"USC00041912","COLFAX, CA US","1991-06-15",,,"0.00","0.0","0.0","83","53","83"
"USC00041912","COLFAX, CA US","1991-06-16",,,"0.00","0.0","0.0","84","51","78"
"USC00041912","COLFAX, CA US","1991-06-17",,,"0.00","0.0","0.0","82","50","81"
"USC00041912","COLFAX, CA US","1991-06-18",,,"0.00","0.0","0.0","82","52","79"
"USC00041912","COLFAX, CA US","1991-06-19",,,"0.00","0.0","0.0","75","45","66"
"USC00041912","COLFAX, CA US","1991-06-20",,,"0.00","0.0","0.0","77","49","76"
"USC00041912","COLFAX, CA US","1991-06-21",,,"0.00","0.0","0.0","77","49","75"
"USC00041912","COLFAX, CA US","1991-06-22",,,"0.00","0.0","0.0","77","51","76"
"USC00041912","COLFAX, CA US","1991-06-23",,,"0.00","0.0","0.0","76","50","72"
"USC00041912","COLFAX, CA US","1991-06-24",,,"0.00","0.0","0.0","73","42","69"
"USC00041912","COLFAX, CA US","1991-06-25",,,"0.00","0.0","0.0","74","46","72"
"USC00041912","COLFAX, CA US","1991-06-26",,,"0.00","0.0","0.0","74","54","70"
"USC00041912","COLFAX, CA US","1991-06-27",,,"0.00","0.0","0.0","70","50","59"
"USC00041912","COLFAX, CA US","1991-06-28",,,"1.65","0.0","0.0","60","52","55"
"USC00041912","COLFAX, CA US","1991-06-29",,,"0.50","0.0","0.0","71","52","71"
"USC00041912","COLFAX, CA US","1991-06-30",,,"0.00","0.0","0.0","84","49","83"
"USC00041912","COLFAX, CA US","1991-07-01",,,"0.00","0.0","0.0","94","57","93"
"USC00041912","COLFAX, CA US","1991-07-02",,,"0.00","0.0","0.0","96","62","95"
"USC00041912","COLFAX, CA US","1991-07-03",,,"0.00","0.0","0.0","103","69","103"
"USC00041912","COLFAX, CA US","1991-07-04",,,"0.00","0.0","0.0","101","71","100"
"USC00041912","COLFAX, CA US","1991-07-05",,,"0.00","0.0","0.0","96","69","96"
"USC00041912","COLFAX, CA US","1991-07-06",,,"0.00","0.0","0.0","93","66","93"
"USC00041912","COLFAX, CA US","1991-07-07",,,"0.00","0.0","0.0","89","63","88"
"USC00041912","COLFAX, CA US","1991-07-08",,,"0.00","0.0","0.0","87","59","85"
"USC00041912","COLFAX, CA US","1991-07-09",,,"0.00","0.0","0.0","87","59","86"
"USC00041912","COLFAX, CA US","1991-07-10",,,"0.00","0.0","0.0","88","59","84"
"USC00041912","COLFAX, CA US","1991-07-11",,,"0.00","0.0","0.0","90","60","90"
"USC00041912","COLFAX, CA US","1991-07-12",,,"0.00","0.0","0.0","92","60","91"
"USC00041912","COLFAX, CA US","1991-07-13",,,"0.00","0.0","0.0","90","61","89"
"USC00041912","COLFAX, CA US","1991-07-14",,,"0.00","0.0","0.0","87","55","87"
"USC00041912","COLFAX, CA US","1991-07-15",,,"0.00","0.0","0.0","87","56","86"
"USC00041912","COLFAX, CA US","1991-07-16",,,"0.00","0.0","0.0","85","55","81"
"USC00041912","COLFAX, CA US","1991-07-17",,,"0.00","0.0","0.0","85","56","84"
"USC00041912","COLFAX, CA US","1991-07-18",,,"0.00","0.0","0.0","87","57","85"
"USC00041912","COLFAX, CA US","1991-07-19",,,"0.00","0.0","0.0","86","63","79"
"USC00041912","COLFAX, CA US","1991-07-20",,,"0.00","0.0","0.0","83","59","82"
"USC00041912","COLFAX, CA US","1991-07-21",,,"0.00","0.0","0.0","86","59","86"
"USC00041912","COLFAX, CA US","1991-07-22",,,"0.00","0.0","0.0","90","66","89"
"USC00041912","COLFAX, CA US","1991-07-23",,,"0.00","0.0","0.0","92","64","89"
"USC00041912","COLFAX, CA US","1991-07-24",,,"0.00","0.0","0.0","90","65","90"
"USC00041912","COLFAX, CA US","1991-07-25",,,"0.00","0.0","0.0","91","64","88"
"USC00041912","COLFAX, CA US","1991-07-26",,,"0.00","0.0","0.0","94","62","93"
"USC00041912","COLFAX, CA US","1991-07-27",,,"0.00","0.0","0.0","94","67","93"
"USC00041912","COLFAX, CA US","1991-07-28",,,"0.00","0.0","0.0","94","69","93"
"USC00041912","COLFAX, CA US","1991-07-29",,,"0.00","0.0","0.0","96","69","94"
"USC00041912","COLFAX, CA US","1991-07-30",,,"0.00","0.0","0.0","99","70","98"
"USC00041912","COLFAX, CA US","1991-07-31",,,"0.00","0.0","0.0","99","72","91"
"USC00041912","COLFAX, CA US","1991-08-01",,,"0.00","0.0","0.0","92","65","88"
"USC00041912","COLFAX, CA US","1991-08-02",,,"0.00","0.0","0.0","89","57","85"
"USC00041912","COLFAX, CA US","1991-08-03",,,"0.00","0.0","0.0","87","56","86"
"USC00041912","COLFAX, CA US","1991-08-04",,,"0.00","0.0","0.0","86","57","77"
"USC00041912","COLFAX, CA US","1991-08-05",,,"0.00","0.0","0.0","82","55","81"
"USC00041912","COLFAX, CA US","1991-08-06",,,"0.00","0.0","0.0","82","55","77"
"USC00041912","COLFAX, CA US","1991-08-07",,,"0.00","0.0","0.0","83","55","81"
"USC00041912","COLFAX, CA US","1991-08-08",,,"0.00","0.0","0.0","91","56","89"
"USC00041912","COLFAX, CA US","1991-08-09",,,"0.00","0.0","0.0","91","59","88"
"USC00041912","COLFAX, CA US","1991-08-10",,,"0.00","0.0","0.0","92","61","90"
"USC00041912","COLFAX, CA US","1991-08-11",,,"0.00","0.0","0.0","93","62","91"
"USC00041912","COLFAX, CA US","1991-08-12",,,"0.00","0.0","0.0","92","62","89"
"USC00041912","COLFAX, CA US","1991-08-13",,,"0.17","0.0","0.0","89","58","89"
"USC00041912","COLFAX, CA US","1991-08-14",,,"0.18","0.0","0.0","89","65","86"
"USC00041912","COLFAX, CA US","1991-08-15",,,"0.00","0.0","0.0","86","59","79"
"USC00041912","COLFAX, CA US","1991-08-16",,,"0.00","0.0","0.0","86","55","85"
"USC00041912","COLFAX, CA US","1991-08-17",,,"0.00","0.0","0.0","86","60","84"
"USC00041912","COLFAX, CA US","1991-08-18",,,"0.00","0.0","0.0","87","61","87"
"USC00041912","COLFAX, CA US","1991-08-19",,,"0.00","0.0","0.0","87","58","85"
"USC00041912","COLFAX, CA US","1991-08-20",,,"0.00","0.0","0.0","88","58","86"
"USC00041912","COLFAX, CA US","1991-08-21",,,"0.00","0.0","0.0","89","59","89"
"USC00041912","COLFAX, CA US","1991-08-22",,,"0.00","0.0","0.0","91","59","88"
"USC00041912","COLFAX, CA US","1991-08-23",,,"0.00","0.0","0.0","92","59","91"
"USC00041912","COLFAX, CA US","1991-08-24",,,"0.00","0.0","0.0","93","61","92"
"USC00041912","COLFAX, CA US","1991-08-25",,,"0.00","0.0","0.0","91","56","90"
"USC00041912","COLFAX, CA US","1991-08-26",,,"0.00","0.0","0.0","80","55","76"
"USC00041912","COLFAX, CA US","1991-08-27",,,"0.00","0.0","0.0","78","47","71"
"USC00041912","COLFAX, CA US","1991-08-28",,,"0.00","0.0","0.0","81","50","80"
"USC00041912","COLFAX, CA US","1991-08-29",,,"0.00","0.0","0.0","82","55","85"
"USC00041912","COLFAX, CA US","1991-08-30",,,"0.00","0.0","0.0","90","58","85"
"USC00041912","COLFAX, CA US","1991-08-31",,,"0.00","0.0","0.0","89","57","88"
"USC00041912","COLFAX, CA US","1991-09-01",,,"0.00","0.0","0.0","91","60","90"
"USC00041912","COLFAX, CA US","1991-09-02",,,"0.00","0.0","0.0","97","60","95"
"USC00041912","COLFAX, CA US","1991-09-03",,,"0.00","0.0","0.0","99","69","97"
"USC00041912","COLFAX, CA US","1991-09-04",,,"0.00","0.0","0.0","98","66","96"
"USC00041912","COLFAX, CA US","1991-09-05",,,"0.00","0.0","0.0","98","69","97"
"USC00041912","COLFAX, CA US","1991-09-06",,,"0.00","0.0","0.0","96","63","94"
"USC00041912","COLFAX, CA US","1991-09-07",,,"0.00","0.0","0.0","93","54","89"
"USC00041912","COLFAX, CA US","1991-09-08",,,"0.00","0.0","0.0","80","49","79"
"USC00041912","COLFAX, CA US","1991-09-09",,,"0.00","0.0","0.0","74","44","72"
"USC00041912","COLFAX, CA US","1991-09-10",,,"0.02","0.0","0.0","76","48","72"
"USC00041912","COLFAX, CA US","1991-09-11",,,"0.00","0.0","0.0","85","56","80"
"USC00041912","COLFAX, CA US","1991-09-12",,,"0.00","0.0","0.0","92","57","81"
"USC00041912","COLFAX, CA US","1991-09-13",,,"0.00","0.0","0.0","92","57","91"
"USC00041912","COLFAX, CA US","1991-09-14",,,"0.00","0.0","0.0","93","59","92"
"USC00041912","COLFAX, CA US","1991-09-15",,,"0.00","0.0","0.0","95","61","93"
"USC00041912","COLFAX, CA US","1991-09-16",,,"0.00","0.0","0.0","97","58","97"
"USC00041912","COLFAX, CA US","1991-09-17",,,"0.00","0.0","0.0","95","60","94"
"USC00041912","COLFAX, CA US","1991-09-18",,,"0.00","0.0","0.0","96","59","93"
"USC00041912","COLFAX, CA US","1991-09-19",,,"0.00","0.0","0.0","94","64","93"
"USC00041912","COLFAX, CA US","1991-09-20",,,"0.00","0.0","0.0","94","64","89"
"USC00041912","COLFAX, CA US","1991-09-21",,,"0.00","0.0","0.0","92","58","88"
"USC00041912","COLFAX, CA US","1991-09-22",,,"0.00","0.0","0.0","93","57","89"
"USC00041912","COLFAX, CA US","1991-09-23",,,"0.00","0.0","0.0","92","56","91"
"USC00041912","COLFAX, CA US","1991-09-24",,,"0.00","0.0","0.0","98","58","95"
"USC00041912","COLFAX, CA US","1991-09-25",,,"0.00","0.0","0.0","95","62","84"
"USC00041912","COLFAX, CA US","1991-09-26",,,"0.00","0.0","0.0","89","64","85"
"USC00041912","COLFAX, CA US","1991-09-27",,,"0.00","0.0","0.0","85","58","82"
"USC00041912","COLFAX, CA US","1991-09-28",,,"0.00","0.0","0.0","86","55","83"
"USC00041912","COLFAX, CA US","1991-09-29",,,"0.00","0.0","0.0","91","57","89"
"USC00041912","COLFAX, CA US","1991-09-30",,,"0.00","0.0","0.0","94","59","92"
"USC00041912","COLFAX, CA US","1991-10-01",,,"0.00","0.0","0.0","92","60","89"
"USC00041912","COLFAX, CA US","1991-10-02",,,"0.00","0.0","0.0","93","58","91"
"USC00041912","COLFAX, CA US","1991-10-03",,,"0.00","0.0","0.0","92","58","90"
"USC00041912","COLFAX, CA US","1991-10-04",,,"0.00","0.0","0.0","92","60","90"
"USC00041912","COLFAX, CA US","1991-10-05",,,"0.00","0.0","0.0","91","59","87"
"USC00041912","COLFAX, CA US","1991-10-06",,,"0.00","0.0","0.0","85","57","84"
"USC00041912","COLFAX, CA US","1991-10-07",,,"0.00","0.0","0.0","84","56","84"
"USC00041912","COLFAX, CA US","1991-10-08",,,"0.00","0.0","0.0","88","56","86"
"USC00041912","COLFAX, CA US","1991-10-09",,,"0.00","0.0","0.0","94","54","89"
"USC00041912","COLFAX, CA US","1991-10-10",,,"0.00","0.0","0.0","97","57","92"
"USC00041912","COLFAX, CA US","1991-10-11",,,"0.00","0.0","0.0","95","61","86"
"USC00041912","COLFAX, CA US","1991-10-12",,,"0.00","0.0","0.0","90","63","87"
"USC00041912","COLFAX, CA US","1991-10-13",,,"0.00","0.0","0.0","92","58","89"
"USC00041912","COLFAX, CA US","1991-10-14",,,"0.00","0.0","0.0","94","55","90"
"USC00041912","COLFAX, CA US","1991-10-15",,,"0.00","0.0","0.0","91","57","89"
"USC00041912","COLFAX, CA US","1991-10-16",,,"0.00","0.0","0.0","90","55","85"
"USC00041912","COLFAX, CA US","1991-10-17",,,"0.00","0.0","0.0","88","58","84"
"USC00041912","COLFAX, CA US","1991-10-18",,,"0.00","0.0","0.0","89","56","87"
"USC00041912","COLFAX, CA US","1991-10-19",,,"0.00","0.0","0.0","88","53","84"
"USC00041912","COLFAX, CA US","1991-10-20",,,"0.00","0.0","0.0","87","54","85"
"USC00041912","COLFAX, CA US","1991-10-21",,,"0.00","0.0","0.0","85","59","79"
"USC00041912","COLFAX, CA US","1991-10-22",,,"0.13","0.0","0.0","57","49","54"
"USC00041912","COLFAX, CA US","1991-10-23",,,"0.01","0.0","0.0","62","39","61"
"USC00041912","COLFAX, CA US","1991-10-24",,,"0.00","0.0","0.0","61","38","55"
"USC00041912","COLFAX, CA US","1991-10-25",,,"0.24","0.0","0.0","55","45","50"
"USC00041912","COLFAX, CA US","1991-10-26",,,"2.13","0.0","0.0","52","47","50"
"USC00041912","COLFAX, CA US","1991-10-27",,,"0.12","0.0","0.0","57","37","55"
"USC00041912","COLFAX, CA US","1991-10-28",,,"0.00","0.0","0.0","62","35","57"
"USC00041912","COLFAX, CA US","1991-10-29",,,"0.20","0.0","0.0","57","42","52"
"USC00041912","COLFAX, CA US","1991-10-30",,,"0.00","0.0","0.0","62","35","60"
"USC00041912","COLFAX, CA US","1991-10-31",,,"0.00","0.0","0.0","64","32","58"
"USC00041912","COLFAX, CA US","1991-11-01",,,"0.00","0.0","0.0","68","35","63"
"USC00041912","COLFAX, CA US","1991-11-02",,,"0.00","0.0","0.0","70","40","61"
"USC00041912","COLFAX, CA US","1991-11-03",,,"0.00","0.0","0.0","72","45","66"
"USC00041912","COLFAX, CA US","1991-11-04",,,"0.00","0.0","0.0","75","44","66"
"USC00041912","COLFAX, CA US","1991-11-05",,,"0.00","0.0","0.0","77","45","66"
"USC00041912","COLFAX, CA US","1991-11-06",,,"0.00","0.0","0.0","79","47","73"
"USC00041912","COLFAX, CA US","1991-11-07",,,"0.00","0.0","0.0","79","48","71"
"USC00041912","COLFAX, CA US","1991-11-08",,,"0.00","0.0","0.0","71","52","62"
"USC00041912","COLFAX, CA US","1991-11-09",,,"0.07","0.0","0.0","73","51","66"
"USC00041912","COLFAX, CA US","1991-11-10",,,"0.00","0.0","0.0","72","45","61"
"USC00041912","COLFAX, CA US","1991-11-11",,,"0.00","0.0","0.0","76","39","67"
"USC00041912","COLFAX, CA US","1991-11-12",,,"0.00","0.0","0.0","74","44","67"
"USC00041912","COLFAX, CA US","1991-11-13",,,"0.00","0.0","0.0","67","45","57"
"USC00041912","COLFAX, CA US","1991-11-14",,,"0.00","0.0","0.0","57","32","51"
"USC00041912","COLFAX, CA US","1991-11-15",,,"0.00","0.0","0.0","63","30","54"
"USC00041912","COLFAX, CA US","1991-11-16",,,"0.00","0.0","0.0","59","33","53"
"USC00041912","COLFAX, CA US","1991-11-17",,,"1.23","0.0","0.0","53","41","47"
"USC00041912","COLFAX, CA US","1991-11-18",,,"0.26","0.0","0.0","55","37","49"
"USC00041912","COLFAX, CA US","1991-11-19",,,"0.00","0.0","0.0","59","34","51"
"USC00041912","COLFAX, CA US","1991-11-20",,,"0.13","0.0","0.0","52","41","51"
"USC00041912","COLFAX, CA US","1991-11-21",,,"0.00","0.0","0.0","62","41","54"
"USC00041912","COLFAX, CA US","1991-11-22",,,"0.00","0.0","0.0","61","30","55"
"USC00041912","COLFAX, CA US","1991-11-23",,,"0.00","0.0","0.0","65","37","55"
"USC00041912","COLFAX, CA US","1991-11-24",,,"0.00","0.0","0.0","69","38","59"
"USC00041912","COLFAX, CA US","1991-11-25",,,"0.00","0.0","0.0","68","40","59"
"USC00041912","COLFAX, CA US","1991-11-26",,,"0.00","0.0","0.0","67","45","60"
"USC00041912","COLFAX, CA US","1991-11-27",,,"0.23","0.0","0.0","60","39","50"
"USC00041912","COLFAX, CA US","1991-11-28",,,"0.00","0.0","0.0","61","30","53"
"USC00041912","COLFAX, CA US","1991-11-29",,,"0.00","0.0","0.0","53","29","44"
"USC00041912","COLFAX, CA US","1991-11-30",,,"0.00","0.0","0.0","57","28","53"
"USC00041912","COLFAX, CA US","1991-12-01",,,"0.00","0.0","0.0","58","32","49"
"USC00041912","COLFAX, CA US","1991-12-02",,,"0.00","0.0","0.0","58","32","55"
"USC00041912","COLFAX, CA US","1991-12-03",,,"0.00","0.0","0.0","67","30","54"
"USC00041912","COLFAX, CA US","1991-12-04",,,"0.00","0.0","0.0","67","34","55"
"USC00041912","COLFAX, CA US","1991-12-05",,,"0.00","0.0","0.0","66","34","55"
"USC00041912","COLFAX, CA US","1991-12-06",,,"0.00","0.0","0.0","60","37","55"
"USC00041912","COLFAX, CA US","1991-12-07",,,"0.93","0.0","0.0","55","39","48"
"USC00041912","COLFAX, CA US","1991-12-08",,,"0.00","0.0","0.0","54","37","53"
"USC00041912","COLFAX, CA US","1991-12-09",,,"0.00","0.0","0.0","65","33","54"
"USC00041912","COLFAX, CA US","1991-12-10",,,"0.00","0.0","0.0","62","31","56"
"USC00041912","COLFAX, CA US","1991-12-11",,,"0.00","0.0","0.0","64","32","53"
"USC00041912","COLFAX, CA US","1991-12-12",,,"0.00","0.0","0.0","57","28","48"
"USC00041912","COLFAX, CA US","1991-12-13",,,"0.00","0.0","0.0","62","30","53"
"USC00041912","COLFAX, CA US","1991-12-14",,,"0.00","0.0","0.0","66","35","59"
"USC00041912","COLFAX, CA US","1991-12-15",,,"0.00","0.0","0.0","69","32","57"
"USC00041912","COLFAX, CA US","1991-12-16",,,"0.00","0.0","0.0","61","38","54"
"USC00041912","COLFAX, CA US","1991-12-17",,,"0.00","0.0","0.0","65","38","58"
"USC00041912","COLFAX, CA US","1991-12-18",,,"0.96","0.0","0.0","58","43","46"
"USC00041912","COLFAX, CA US","1991-12-19",,,"0.15","0.0","0.0","50","29","47"
"USC00041912","COLFAX, CA US","1991-12-20",,,"0.00","0.0","0.0","51","27","42"
"USC00041912","COLFAX, CA US","1991-12-21",,,"0.00","0.0","0.0","63","32","51"
"USC00041912","COLFAX, CA US","1991-12-22",,,"0.00","0.0","0.0","62","34","54"
"USC00041912","COLFAX, CA US","1991-12-23",,,"0.00","0.0","0.0","63","36","58"
"USC00041912","COLFAX, CA US","1991-12-24",,,"0.00","0.0","0.0","59","32","56"
